City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Sokoto,NG,2022-02-10 18:54:53,13.0609,5.239,79.05,10,7,9.95
294,Meulaboh,ID,2022-02-10 18:54:54,4.1363,96.1285,76.19,82,100,3.58
295,Vanavara,RU,2022-02-10 18:52:20,60.34,102.2797,-17.16,100,99,2.21
296,Canico,PT,2022-02-10 18:54:54,32.6333,-16.85,68.72,88,75,3.44
297,Huangmei,CN,2022-02-10 18:54:55,30.1924,116.025,41.49,88,100,5.3
298,Solnechnyy,RU,2022-02-10 18:54:55,50.7214,136.6319,-2.78,97,85,3.78
299,Dakar,SN,2022-02-10 18:50:01,14.6937,-17.4441,95.88,37,12,11.5
300,Axim,GH,2022-02-10 18:54:56,4.8699,-2.2405,79.93,83,0,7.58
301,Guiratinga,BR,2022-02-10 18:52:13,-16.3494,-53.7583,75.22,80,100,6.42
302,Japura,ID,2022-02-10 18:54:57,-0.3167,102.35,71.89,98,100,3.47
303,Vydrino,RU,2022-02-10 18:54:57,51.485,104.8461,-6.23,94,100,2.44
304,Mindyak,RU,2022-02-10 18:54:58,54.0231,58.7891,9.0,96,100,3.38
305,Kismayo,SO,2022-02-10 18:54:59,-0.3582,42.5454,77.32,81,5,17.6
306,Nyurba,RU,2022-02-10 18:55:00,63.2842,118.3319,-33.03,100,88,2.75
307,Sayyan,YE,2022-02-10 18:55:00,15.1718,44.3244,56.28,31,0,2.3
308,Troitsko-Pechorsk,RU,2022-02-10 18:55:01,62.7084,56.1964,24.49,90,100,11.81
309,Callaway,US,2022-02-10 18:55:02,30.153,-85.5699,69.19,37,0,6.91
310,Bordei Verde,RO,2022-02-10 18:55:02,45.0833,27.5667,43.97,61,3,9.66
311,Teknaf,BD,2022-02-10 18:55:03,20.8624,92.3058,65.98,69,5,9.24
312,Ilheus,BR,2022-02-10 18:55:03,-14.7889,-39.0494,87.62,66,40,11.5
313,Mayo,US,2022-02-10 18:55:04,38.8876,-76.5119,61.14,36,100,9.22
314,Sitka,US,2022-02-10 18:52:48,57.0531,-135.33,37.29,65,75,17.27
315,Graciano Sanchez,MX,2022-02-10 18:55:05,23.9167,-99.2833,65.35,51,97,6.38
316,Alice Springs,AU,2022-02-10 18:52:45,-23.7,133.8833,62.15,88,0,0.0
317,Severo-Yeniseyskiy,RU,2022-02-10 18:55:06,60.3725,93.0408,-17.84,100,84,1.97
318,Xudat,AZ,2022-02-10 18:55:06,41.631,48.681,39.88,89,100,6.26
319,Suez,EG,2022-02-10 18:55:07,29.9737,32.5263,55.98,54,44,8.05
320,Sijunjung,ID,2022-02-10 18:55:07,-0.6876,100.9537,70.61,92,100,0.69
321,Sidhi,IN,2022-02-10 18:55:08,24.4167,81.8833,55.92,64,0,4.76
322,Itarema,BR,2022-02-10 18:51:56,-2.9248,-39.9167,84.7,60,96,10.58
323,Broome,US,2022-02-10 18:55:09,42.2506,-75.833,42.93,59,24,8.01
324,Tshikapa,CD,2022-02-10 18:55:08,-6.4167,20.8,70.43,97,100,3.83
325,Yaan,NG,2022-02-10 18:55:10,7.3833,8.5667,86.94,8,43,5.21
326,Mareeba,AU,2022-02-10 18:55:10,-17.0,145.4333,70.45,94,26,1.83
327,Tres Arroyos,AR,2022-02-10 18:55:11,-38.3739,-60.2798,86.0,32,100,15.21
328,Ust-Kuyga,RU,2022-02-10 18:55:11,70.0167,135.6,-23.15,98,100,8.95
329,Necochea,AR,2022-02-10 18:55:12,-38.5473,-58.7368,85.03,39,1,15.73
330,Mizusawa,JP,2022-02-10 18:55:13,39.1333,141.1333,24.55,96,90,2.98
331,Sao Filipe,CV,2022-02-10 18:55:13,14.8961,-24.4956,78.82,52,100,8.19
332,Umm Bab,QA,2022-02-10 18:55:14,25.2142,50.8072,60.48,56,0,8.9
333,Dingle,PH,2022-02-10 18:55:14,10.9995,122.6711,76.23,81,100,9.44
334,Makakilo City,US,2022-02-10 18:55:15,21.3469,-158.0858,77.2,72,0,0.0
335,Coruripe,BR,2022-02-10 18:55:16,-10.1256,-36.1756,84.61,61,7,16.78
336,Zyryanskoye,RU,2022-02-10 18:55:16,56.8306,86.6258,-18.65,100,62,3.67
337,Shaoyang,CN,2022-02-10 18:55:17,27.2315,111.4525,38.7,94,100,3.42
338,Tokur,RU,2022-02-10 18:51:07,53.1333,132.9,-5.33,99,100,2.13
339,Port Hardy,CA,2022-02-10 18:55:18,50.6996,-127.4199,46.76,93,75,4.61
340,Whitianga,NZ,2022-02-10 18:55:18,-36.8333,175.7,73.02,97,98,3.71
341,Saint-Leu,RE,2022-02-10 18:55:19,-21.15,55.2833,76.06,80,16,7.72
342,Nishihara,JP,2022-02-10 18:55:19,26.1842,127.7558,60.08,72,75,4.61
343,Tamale,GH,2022-02-10 18:55:20,9.4008,-0.8393,88.56,9,0,3.76
344,Ramos Arizpe,MX,2022-02-10 18:55:21,25.55,-100.9667,63.82,45,89,7.54
345,Jalu,LY,2022-02-10 18:55:21,29.0331,21.5482,54.48,49,5,7.65
346,Sept-Iles,CA,2022-02-10 18:55:22,50.2001,-66.3821,30.72,93,100,7.0
347,Ponta Do Sol,PT,2022-02-10 18:53:24,32.6667,-17.1,68.72,81,100,7.49
348,Cabo San Lucas,MX,2022-02-10 18:55:23,22.8909,-109.9124,82.51,57,0,6.46
349,Taseyevo,RU,2022-02-10 18:55:23,57.2169,94.8978,-18.62,100,88,2.15
350,Usinsk,RU,2022-02-10 18:55:24,65.9939,57.5281,23.88,94,100,24.07
351,Krasnozerskoye,RU,2022-02-10 18:55:25,53.9828,79.2374,-21.21,100,24,4.99
352,Qeshm,IR,2022-02-10 18:55:26,26.9581,56.2719,60.69,54,0,3.56
353,Ibb,YE,2022-02-10 18:51:21,13.9667,44.1833,62.96,70,10,0.72
354,Birin,NP,2022-02-10 18:55:26,26.8865,88.0718,45.79,82,93,2.21
355,Kamaishi,JP,2022-02-10 18:55:27,39.2667,141.8833,31.24,83,98,10.09
356,Ipojuca,BR,2022-02-10 18:55:27,-8.3989,-35.0639,85.91,56,88,12.59
357,Unnao,IN,2022-02-10 18:55:28,26.5333,80.5,55.38,71,0,7.61
358,Bakchar,RU,2022-02-10 18:55:29,57.0186,82.0711,-11.6,100,21,3.74
359,Marovoay,MG,2022-02-10 18:55:29,-16.1,46.6333,80.74,95,100,5.08
360,Mackay,AU,2022-02-10 18:55:30,-21.15,149.2,72.68,94,25,5.75
361,Santa Isabel,BR,2022-02-10 18:55:30,-23.3156,-46.2214,79.9,77,98,7.72
362,Killarney,IE,2022-02-10 18:55:31,52.05,-9.5167,37.69,84,15,3.71
363,Bria,CF,2022-02-10 18:55:32,6.5423,21.9863,79.92,19,16,1.66
364,Praia Da Vitoria,PT,2022-02-10 18:55:32,38.7333,-27.0667,61.05,88,20,7.16
365,Villazon,BO,2022-02-10 18:55:33,-22.0866,-65.5942,67.05,24,94,11.3
366,Peace River,CA,2022-02-10 18:55:33,56.2501,-117.286,39.51,81,100,14.97
367,Byron Bay,AU,2022-02-10 18:55:34,-28.65,153.6167,69.87,86,17,10.36
368,Bandarbeyla,SO,2022-02-10 18:55:35,9.4942,50.8122,74.05,61,5,19.66
369,Bud,US,2022-02-10 18:55:35,39.447,-86.1758,41.76,75,88,13.78
370,Huarmey,PE,2022-02-10 18:55:36,-10.0681,-78.1522,75.4,69,100,9.62
371,Tiberias,IL,2022-02-10 18:55:37,32.7922,35.5312,49.37,84,8,2.93
372,Lima,PE,2022-02-10 18:55:37,-12.0432,-77.0282,74.14,69,75,10.36
373,Trofors,NO,2022-02-10 18:55:38,65.5333,13.4063,33.26,95,100,6.73
374,Shimoda,JP,2022-02-10 18:55:38,34.6667,138.95,38.1,85,100,15.88
375,Umkomaas,ZA,2022-02-10 18:55:39,-30.2067,30.7978,77.59,87,29,2.93
376,Anaconda,US,2022-02-10 18:55:40,46.1285,-112.9423,44.78,93,56,7.61
377,Xingcheng,CN,2022-02-10 18:55:40,40.6167,120.7167,28.4,61,5,6.49
378,Kamina,CD,2022-02-10 18:55:41,-8.7386,24.9906,64.9,94,100,3.09
379,Cockburn Town,TC,2022-02-10 18:50:48,21.4612,-71.1419,82.36,57,40,17.27
380,Guanare,VE,2022-02-10 18:55:42,9.0418,-69.7421,91.42,40,99,9.22
381,Wanaka,NZ,2022-02-10 18:55:42,-44.7,169.15,59.11,77,0,1.99
382,Hanyang,CN,2022-02-10 18:55:43,32.1371,105.5126,37.31,73,99,0.36
383,Matara,LK,2022-02-10 18:55:43,5.9485,80.5353,75.22,88,10,3.49
384,Weligama,LK,2022-02-10 18:55:44,5.9667,80.4167,75.16,88,10,3.56
385,Jefferson City,US,2022-02-10 18:52:32,38.5767,-92.1735,49.12,51,0,5.99
386,Yar-Sale,RU,2022-02-10 18:55:45,66.8333,70.8333,8.55,90,95,19.46
387,Hailar,CN,2022-02-10 18:55:45,49.2,119.7,2.1,97,100,8.61
388,San Rafael,AR,2022-02-10 18:53:27,-34.6177,-68.3301,87.75,24,33,14.7
389,Pervomayskoye,RU,2022-02-10 18:55:46,43.919,46.7102,35.65,71,6,6.49
390,Vryheid,ZA,2022-02-10 18:55:47,-27.7695,30.7917,68.5,64,12,5.06
391,Norman Wells,CA,2022-02-10 18:55:48,65.282,-126.8329,-11.16,70,100,16.11
392,Paso De Carrasco,UY,2022-02-10 18:55:49,-34.8603,-56.0522,82.85,55,20,12.66
393,Eureka,US,2022-02-10 18:55:49,40.8021,-124.1637,69.13,63,0,1.12
394,Airai,TL,2022-02-10 18:55:50,-8.9266,125.4092,60.48,93,100,0.78
395,Santa Rosa,PH,2022-02-10 18:55:50,14.3122,121.1114,79.11,76,100,11.14
396,Fasa,IR,2022-02-10 18:55:51,28.9383,53.6482,43.84,49,0,4.61
397,Davila,PH,2022-02-10 18:55:52,18.4726,120.5763,71.58,80,16,12.17
398,Singleton,AU,2022-02-10 18:55:52,-32.5667,151.1833,71.49,95,62,2.89
399,Belyy Yar,RU,2022-02-10 18:55:53,53.6039,91.3903,-23.91,65,47,0.0
400,Odienne,CI,2022-02-10 18:55:53,9.51,-7.5692,84.67,12,0,4.21
401,Umm Kaddadah,SD,2022-02-10 18:55:54,13.6017,26.6876,65.26,12,0,15.17
402,Varna,BG,2022-02-10 18:55:55,43.2167,27.9167,42.44,60,0,3.44
403,Bambous Virieux,MU,2022-02-10 18:55:55,-20.3428,57.7575,79.05,83,75,3.44
404,Olutanga,PH,2022-02-10 18:55:56,7.3106,122.8464,80.58,80,100,8.93
405,Tilichiki,RU,2022-02-10 18:51:08,60.4667,166.1,-15.66,78,12,7.47
406,Kenai,US,2022-02-10 18:55:57,60.5544,-151.2583,23.09,74,0,10.36
407,Springbok,ZA,2022-02-10 18:55:57,-29.6643,17.8865,72.55,42,0,4.34
408,Bundaberg,AU,2022-02-10 18:55:58,-24.85,152.35,66.49,89,0,5.75
409,Souillac,MU,2022-02-10 18:51:36,-20.5167,57.5167,79.18,83,75,3.44
410,Batagay,RU,2022-02-10 18:55:59,67.6333,134.6333,-36.02,99,99,1.59
411,Aswan,EG,2022-02-10 18:55:59,24.0934,32.907,60.1,31,0,10.36
412,Tomatlan,MX,2022-02-10 18:56:00,19.9333,-105.25,87.04,19,0,7.61
413,Djibo,BF,2022-02-10 18:56:01,14.1022,-1.6306,81.05,8,0,9.8
414,Ranong,TH,2022-02-10 18:56:01,9.9658,98.6348,75.78,90,100,3.96
415,Manaus,BR,2022-02-10 18:55:19,-3.1019,-60.025,81.09,83,75,5.75
416,Burnie,AU,2022-02-10 18:56:02,-41.0667,145.9167,54.95,81,5,9.69
417,Chumikan,RU,2022-02-10 18:56:02,54.7183,135.315,8.69,96,100,5.3
418,Yacuiba,BO,2022-02-10 18:56:03,-22.038,-63.6797,93.97,46,6,17.27
419,Orchard Homes,US,2022-02-10 18:56:04,46.8633,-114.0484,51.58,61,99,3.0
420,Padre Paraiso,BR,2022-02-10 18:56:04,-17.0742,-41.4844,78.4,72,30,2.64
421,Ningyang,CN,2022-02-10 18:56:05,35.7642,116.7914,41.72,72,99,4.29
422,Umuarama,BR,2022-02-10 18:56:05,-23.7664,-53.325,86.43,42,47,9.04
423,Tabuk,PH,2022-02-10 18:56:05,17.4189,121.4443,69.19,95,44,2.19
424,Tiznit,MA,2022-02-10 18:56:06,29.5833,-9.5,62.46,37,91,4.0
425,Chik,RU,2022-02-10 18:56:06,54.9928,82.4311,-7.85,71,0,6.71
426,Jaciara,BR,2022-02-10 18:51:15,-15.9653,-54.9683,75.27,86,98,4.5
427,Kayerkan,RU,2022-02-10 18:56:07,69.3497,87.7602,-6.48,83,29,9.69
428,Sao Francisco,BR,2022-02-10 18:56:08,-15.9486,-44.8644,81.63,71,99,2.68
429,Tototlan,MX,2022-02-10 18:56:08,20.55,-102.8,69.96,19,0,6.82
430,Kigorobya,UG,2022-02-10 18:56:09,1.6162,31.3089,75.7,44,69,3.62
431,Elko,US,2022-02-10 18:56:09,41.0002,-115.5012,44.22,71,6,5.01
432,Minot,US,2022-02-10 18:56:10,48.2325,-101.2963,43.12,78,100,28.34
433,Asmar,AF,2022-02-10 18:56:11,35.0333,71.3581,42.64,37,0,10.18
434,Saint Austell,GB,2022-02-10 18:54:02,50.3383,-4.7658,45.16,65,40,17.27
435,Gamba,GA,2022-02-10 18:56:11,-2.65,10.0,77.45,89,100,5.17
436,Tezu,IN,2022-02-10 18:56:12,27.9167,96.1667,56.91,67,90,3.4
437,Turbat,PK,2022-02-10 18:56:13,26.0023,63.044,68.09,30,0,2.73
438,Miedzyrzec Podlaski,PL,2022-02-10 18:56:08,51.9864,22.7825,41.22,84,100,12.26
439,Santa Maria,BR,2022-02-10 18:56:14,-29.6842,-53.8069,88.9,35,20,10.36
440,Takoradi,GH,2022-02-10 18:56:14,4.8845,-1.7554,80.35,84,0,9.28
441,Nemuro,JP,2022-02-10 18:56:15,43.3236,145.575,23.16,74,68,4.34
442,Maudaha,IN,2022-02-10 18:56:15,25.6833,80.1167,55.4,59,0,6.35
443,Kapoeta,SS,2022-02-10 18:56:16,4.7717,33.5903,88.66,20,100,9.15
444,Sindgi,IN,2022-02-10 18:56:16,16.9167,76.2333,77.29,40,81,7.56
445,Looc,PH,2022-02-10 18:56:17,12.2605,121.9926,76.68,84,100,10.94
446,Loukhi,RU,2022-02-10 18:56:18,66.0764,33.0381,19.81,95,92,7.07
447,Rundu,NA,2022-02-10 18:56:18,-17.9333,19.7667,72.82,67,29,5.59
448,Vanimo,PG,2022-02-10 18:56:19,-2.6741,141.3028,78.01,85,100,1.92
449,Mount Gambier,AU,2022-02-10 18:52:04,-37.8333,140.7667,48.11,100,40,3.44
450,Agadez,NE,2022-02-10 18:56:20,19.75,10.25,61.81,24,0,6.71
451,Vasylivka,UA,2022-02-10 18:56:21,47.4369,35.2742,40.08,95,100,7.76
452,Fortuna,US,2022-02-10 18:52:02,40.5982,-124.1573,71.94,61,0,9.22
453,Teya,RU,2022-02-10 18:56:22,60.3778,92.6267,-15.81,100,85,0.63
454,Lakefield,US,2022-02-10 18:56:22,43.6775,-95.1717,37.89,77,75,14.97
455,Kloulklubed,PW,2022-02-10 18:56:23,7.0419,134.2556,82.33,75,100,11.72
456,Sulphur Springs,US,2022-02-10 18:55:39,33.1385,-95.6011,69.75,17,0,0.0
457,Mnogovershinnyy,RU,2022-02-10 18:53:36,53.9353,139.9242,10.44,97,100,1.52
458,Tura,IN,2022-02-10 18:56:24,25.5198,90.2201,56.75,86,0,1.99
459,Kampot,KH,2022-02-10 18:56:24,10.6167,104.1833,80.65,79,100,4.7
460,Guerrero Negro,MX,2022-02-10 18:56:25,27.9769,-114.0611,72.07,28,0,1.63
461,Wasilla,US,2022-02-10 18:54:37,61.5814,-149.4394,23.81,67,0,9.22
462,Mokhsogollokh,RU,2022-02-10 18:56:26,61.4681,128.9203,-32.35,100,54,3.11
463,Ust-Abakan,RU,2022-02-10 18:56:26,53.8525,91.3742,-23.89,76,20,0.0
464,Morales,CO,2022-02-10 18:56:27,2.757,-76.6172,70.52,83,69,3.56
465,Tongliao,CN,2022-02-10 18:56:27,43.6125,122.2653,8.58,98,84,7.96
466,Mabamba,TZ,2022-02-10 18:56:28,-3.5983,30.5019,63.61,92,59,0.63
467,Port Lincoln,AU,2022-02-10 18:56:28,-34.7333,135.8667,61.16,74,10,14.27
468,Te Anau,NZ,2022-02-10 18:56:29,-45.4167,167.7167,58.15,91,52,1.1
469,Dalbandin,PK,2022-02-10 18:56:30,28.8947,64.4101,55.18,18,0,5.64
470,Charlestown,AU,2022-02-10 18:56:30,-32.95,151.6667,71.73,91,77,3.0
471,Calabozo,VE,2022-02-10 18:56:31,8.9242,-67.4293,95.7,28,100,5.61
472,Lamu,KE,2022-02-10 18:54:18,-2.2717,40.902,80.82,84,8,13.98
473,San Miguel,SV,2022-02-10 18:56:31,13.4833,-88.1833,98.35,25,2,0.45
474,Ixtapa,MX,2022-02-10 18:52:12,20.7,-105.2,85.23,22,0,7.49
475,Bonfim,BR,2022-02-10 18:56:32,3.0833,-59.95,93.15,35,100,9.08
476,Naze,JP,2022-02-10 18:56:32,28.3667,129.4833,55.0,66,65,10.0
477,Udachnyy,RU,2022-02-10 18:56:33,66.4167,112.4,-4.56,76,100,8.72
478,Magrath,CA,2022-02-10 18:55:25,49.4167,-112.8686,56.55,33,100,33.38
479,Jiguani,CU,2022-02-10 18:56:34,20.3667,-76.4272,88.84,40,57,5.73
480,San Quintin,MX,2022-02-10 18:56:34,30.4833,-115.95,71.85,26,0,8.7
481,Korla,CN,2022-02-10 18:56:35,41.7597,86.1469,27.59,47,10,3.49
482,Aasiaat,GL,2022-02-10 18:56:35,68.7098,-52.8699,-17.81,99,100,6.91
483,Ayia Anna,CY,2022-02-10 18:56:36,34.9399,33.4843,50.29,67,0,6.91
484,Semey,KZ,2022-02-10 18:56:36,50.4111,80.2275,-13.45,100,100,2.82
485,Sabha,LY,2022-02-10 18:56:37,27.0377,14.4283,52.52,42,0,9.66
486,Coaraci,BR,2022-02-10 18:56:38,-14.6408,-39.5511,85.44,65,53,4.32
487,Eregli,TR,2022-02-10 18:56:38,37.5133,34.0467,20.03,85,88,2.86
488,Fethiye,TR,2022-02-10 18:56:39,36.6217,29.1164,49.87,54,0,9.24
489,Fort Nelson,CA,2022-02-10 18:56:40,58.8053,-122.7002,37.13,54,99,15.17
490,Sungurlu,TR,2022-02-10 18:56:40,40.1675,34.3739,26.78,89,10,2.95
491,Benjamin Constant,BR,2022-02-10 18:56:41,-4.3831,-70.0311,87.93,66,40,2.3
492,Zaozerne,UA,2022-02-10 18:56:41,45.1582,33.2787,41.95,80,100,9.28
493,Amapa,BR,2022-02-10 18:56:42,1.0,-52.0,80.73,82,100,4.18
494,Inuvik,CA,2022-02-10 18:56:43,68.3499,-133.7218,-13.79,76,100,3.44
495,Mato Verde,BR,2022-02-10 18:56:43,-15.3972,-42.8664,81.63,66,95,2.93
496,Sabalgarh,IN,2022-02-10 18:56:44,26.25,77.4,56.5,53,0,0.74
497,Abilene,US,2022-02-10 18:56:45,32.4487,-99.7331,66.69,21,62,4.38
498,Champerico,GT,2022-02-10 18:56:45,14.3,-91.9167,91.76,58,2,9.28
499,Gizo,SB,2022-02-10 18:56:46,-8.103,156.8419,80.33,80,100,6.38
500,Gaoual,GN,2022-02-10 18:56:46,11.75,-13.2,93.25,9,0,7.65
501,Uglegorsk,RU,2022-02-10 18:56:47,49.0833,142.0333,6.42,98,97,3.47
502,Oga,IT,2022-02-10 18:56:47,46.4631,10.347,35.69,85,23,2.1
503,Podor,MR,2022-02-10 18:56:48,16.6527,-14.9587,94.95,14,74,4.61
504,Khorixas,NA,2022-02-10 18:56:48,-20.3667,14.9667,67.28,88,100,8.75
505,Husavik,IS,2022-02-10 18:55:18,66.0449,-17.3389,30.11,84,100,12.88
506,Salantai,LT,2022-02-10 18:56:49,56.0667,21.5667,36.9,94,100,10.36
507,Aklavik,CA,2022-02-10 18:56:50,68.2191,-135.0107,-17.57,69,100,8.05
508,Pochutla,MX,2022-02-10 18:56:50,15.7432,-96.4661,85.82,44,0,8.93
509,Roald,NO,2022-02-10 18:56:51,62.5833,6.1333,33.94,64,75,12.66
510,Nalut,LY,2022-02-10 18:56:51,30.3333,10.85,51.57,46,4,11.16
511,Concepcion,CL,2022-02-10 18:56:52,-36.827,-73.0498,72.57,41,52,11.79
512,Cooma,AU,2022-02-10 18:56:52,-36.2333,149.1333,55.17,100,100,8.05
513,Isla Aguada,MX,2022-02-10 18:56:53,18.7833,-91.4667,72.54,69,2,7.49
514,Road Town,VG,2022-02-10 18:56:53,18.4167,-64.6167,78.84,78,40,12.66
515,Kirkuk,IQ,2022-02-10 18:56:54,35.4681,44.3922,53.13,61,97,8.05
516,Taclobo,PH,2022-02-10 18:56:55,12.3074,122.586,78.48,76,90,10.02
517,Tateyama,JP,2022-02-10 18:56:55,34.9833,139.8667,37.02,92,100,26.89
518,Northam,GB,2022-02-10 18:56:56,51.0333,-4.2167,43.39,65,7,16.49
519,Tuatapere,NZ,2022-02-10 18:55:30,-46.1333,167.6833,57.81,95,92,2.35
520,Dagua,CO,2022-02-10 18:56:56,3.6569,-76.6886,82.9,87,94,5.12
521,Hay River,CA,2022-02-10 18:56:53,60.8156,-115.7999,-13.02,70,75,5.75
522,Havoysund,NO,2022-02-10 18:56:57,70.9963,24.6622,23.88,67,100,11.05
523,Los Llanos De Aridane,ES,2022-02-10 18:52:12,28.6585,-17.9182,69.55,46,0,9.22
524,Boyolangu,ID,2022-02-10 18:56:59,-8.1181,111.8935,74.7,90,100,4.56
525,Shenjiamen,CN,2022-02-10 18:57:00,29.9576,122.298,45.41,76,100,8.01
526,Kibungo,RW,2022-02-10 18:57:00,-2.1597,30.5427,68.92,89,79,1.07
527,Nelson Bay,AU,2022-02-10 18:57:01,-32.7167,152.15,72.0,90,98,6.26
528,Kalmunai,LK,2022-02-10 18:53:23,7.4167,81.8167,75.92,86,98,2.17
529,Tulsipur,NP,2022-02-10 18:57:01,28.131,82.2973,49.53,79,0,4.03
530,George Town,MY,2022-02-10 18:54:33,5.4112,100.3354,79.95,91,20,2.3
531,Calvinia,ZA,2022-02-10 18:57:02,-31.4707,19.776,72.07,48,0,6.67
532,Sinop,TR,2022-02-10 18:57:02,41.7711,34.8709,26.8,87,8,5.61
533,Margate,GB,2022-02-10 18:57:03,51.3813,1.3862,42.04,73,100,1.99
534,Zhoucheng,CN,2022-02-10 18:57:03,35.9122,116.3117,42.03,71,100,4.76
535,Gawan,IN,2022-02-10 18:57:04,28.4333,78.35,51.51,74,0,7.78
536,Waterloo,CA,2022-02-10 18:52:05,43.4668,-80.5164,33.48,69,100,16.11
537,Batemans Bay,AU,2022-02-10 18:57:04,-35.7167,150.1833,67.19,84,100,6.2
538,Port Hedland,AU,2022-02-10 18:52:46,-20.3167,118.5667,82.45,89,10,5.75
539,Pryazha,RU,2022-02-10 18:57:05,61.6926,33.6216,29.43,95,100,8.28
540,Ouadda,CF,2022-02-10 18:57:05,8.0777,22.4007,77.36,17,100,6.49
541,Saint Anthony,US,2022-02-10 18:57:06,45.0205,-93.218,23.92,72,100,14.97
542,Mantenopolis,BR,2022-02-10 18:57:07,-18.8625,-41.1228,79.7,75,87,6.2
543,Zarubino,RU,2022-02-10 18:57:07,42.63,131.0922,26.73,81,20,5.39
544,Constitucion,CL,2022-02-10 18:57:08,-35.3333,-72.4167,66.72,62,100,7.36
545,Svetlogorsk,BY,2022-02-10 18:57:08,52.6333,29.7333,32.5,95,95,6.69
546,Anyang,CN,2022-02-10 18:57:09,36.0994,114.3289,37.0,58,81,5.01
547,Pangnirtung,CA,2022-02-10 18:57:10,66.1451,-65.7125,-4.0,50,100,9.22
548,Nipawin,CA,2022-02-10 18:57:10,53.3668,-104.0009,35.64,86,100,19.57
549,Praxedis Guerrero,MX,2022-02-10 18:57:11,31.3667,-106.0167,63.43,21,0,8.52
550,Ituporanga,BR,2022-02-10 19:12:55,-27.4144,-49.6025,79.36,41,12,5.59
551,Chokurdakh,RU,2022-02-10 19:12:56,70.6333,147.9167,-28.64,96,49,8.84
552,Rocky Mountain House,CA,2022-02-10 19:09:19,52.3668,-114.9188,44.83,45,13,20.89
553,Annau,TM,2022-02-10 19:12:57,37.8876,58.516,56.32,25,98,3.15
554,Lagunas,PE,2022-02-10 19:12:58,-5.2269,-75.6753,82.0,76,77,4.76
555,Laurel,US,2022-02-10 19:12:59,39.0993,-76.8483,60.3,37,75,14.97
556,Mantua,IT,2022-02-10 19:12:59,45.1667,10.7833,53.28,79,46,3.0
557,Sala,MA,2022-02-10 19:12:59,34.0389,-6.8166,59.76,100,40,4.61
558,Qaqortoq,GL,2022-02-10 19:13:00,60.7167,-46.0333,16.3,66,96,7.74
559,Malanje,AO,2022-02-10 19:13:00,-9.5402,16.341,66.67,72,89,3.91
560,Camopi,GF,2022-02-10 19:13:01,3.1655,-52.3158,77.77,92,100,3.31
561,Susanville,US,2022-02-10 19:13:01,40.4163,-120.653,51.1,56,20,5.01
562,Caldwell,US,2022-02-10 19:13:02,43.6629,-116.6874,46.92,63,0,0.0
563,Unai,BR,2022-02-10 19:13:03,-16.3575,-46.9061,74.79,86,100,6.13
564,Shakawe,BW,2022-02-10 19:13:03,-18.3667,21.85,72.93,70,11,4.56
565,Campina Verde,BR,2022-02-10 19:13:04,-19.5356,-49.4864,75.24,79,99,7.16
566,Morada Nova,BR,2022-02-10 19:13:04,-5.1067,-38.3725,96.04,30,86,3.6
567,Chambersburg,US,2022-02-10 19:13:05,39.9376,-77.6611,54.77,40,78,5.99
